Item ID,Title,Feedback
2.7506E+11,Google Pixel 4 | 4 XL | 4a | 4a 5G - 64GB 128GB - Unlocked Verizon AT&T T-Mobile,"Bought Pixel 4a in ""Open Box"" condition, came as specified, not a scratch, indistinguishable from new.,10/10. This is the G025J, US variant & bootloader unlockable (fastboot flashing unlock). Device came with Android 11. All features (VoLTE + Wifi calling, etc) work with Verizon out of the box.Great condition, no sign of the phone ever being touched,Shipped fast works great! Also came with a free screen protector!,Excellent phone and description! Great seller. Highly recommended,Phone works great! No issues so far and in great condition!,Goodddd,good,Item as described,I received the phone 2 days before expected! Always a plus! The phone was in excellent condition as described which I really appreciated! Got it activated with T-Mobile within minutes and was out the door to go purchase a case for my new baby! The only not so positive thing was the packaging. It was pretty shabby and loose to say that an expensive device was inside. The box should have been sturdier and more protection inside for the device! Other than that, I’m pleased with the purchase! TY!,great"
1.84829E+11,NEW Samsung Galaxy S10 SM-G973U 128GB Unlocked (GSM+CDMA) AT&T T-Mobile Verizon,"The new Samsung S10 is working great. The transfer was easy. I had hoped that there was an option for expedited shipping. I would have been happy to pay for it.,works great thanks,New item. But defective. Seller refunded 100%.,Advertised as NEW but appears that it was not. Can't use the charger due to water damage in charger outlet in phone so bought a wireless charger. Phone also had AT&T app and a game downloaded on phone. But it was cheap and works for what I need. You get what you pay for.,Quick shipping great product. Thank you!,Came new in sealed box,As described and Fast shipping! ~Thank you!,Great seller. Fast shipment.,Phone as advertised...thanks!,100% PERFECT & lightning fast shipping. NIB, just as described. Set up was a breeze from my old VZ s7 using Samsung Smart Switch. Thank you!!!"
1.55937E+11,"New i15 Pro Max 6.5"" Android Smartphone 128GB 4G GSM Global Unlocked Cell Phone","PHONE NOT AS RESPOSIVE AS IT SHOULD BE TAKING TOO LANG TO COME ON TO BE USED,En perfectas condiciones.,Al chico le encantó y ha funcionado perfecto.,Fast shipping.,its works as i expected,It was a good product. fast delivery,Great.,on time shipping,Excelente,Thanks arrived early nice"
2.75621E+11,Apple iPhone X | XR | XS | XS Max - 64GB 128GB 256GB - Verizon GSM Unlocked AT&T,"Thank you for a positive eBay experience. I now see why your rating is so high. I am very impressed with the quality of this iPhone X. It looks brand new and functions perfectly.,This phone saved my life. It was the right price and it came with no scratches or cracks. Has the right goals in an iPhone. Would buy it again if this one breaks.,It came as said and positive nearly brand new just very slight scratch or two. I would buy from here again if I needed a great quality phone.,Fast shipping, phone is in good condition with 97% battery capacity, works with T-Mobile right away.,Perfect phone!! 100% battery life! Thank you for saving me!,Overall I had a really good experience and the phone is working great. The only gripe I have is that the phones battery is in terrible shape. The max capacity is at like 76%. I had an iPhone 8 and that battery was at 81% so I sort of expected a newer phone to be better than that.,I really love this Iphone XR that I purchased. I am extremely satisfied and will definitely reorder again. My grandchildren goes through Iphones,Phone was purchased for my mother for a replacement. Phone was in Excellent condition and seemed to be brand new with no scratches or blemished. Phone also came with a screen protector already installed. GOOD PURCHASE,Arrived in excellent condition and timely. I'd order from this seller again.,I ordered this phone for my birthday and it’s the best gift I ever received amazing and cheap"
1.76016E+11,Apple iPhone 12 - 256GB - Factory Unlocked - All Colors - Very Good,"Physically, the phone is great - minimal wear and tear, no cracks or scratches on the screen - overall, a wonderful phone. The one thing that I wish was better is that the ear piece is a little staticky, but other than that, it’s a great phone.,Very nice condition phone and the battery is 93% Thx,Fast shipping. Phone looked excellent and was in great shape. Had to return because my old one died on me before this one arrived and had to go get a new one.,Shipping was good and the item arrived in great condition! Even added a screen protector. Nice surprise! Thank you! A++ Seller. 2nd phone purchased from this seller! Highly reccomend this seller!,Phone works great. Good price. Fast shipping.,Very good condition indeed. Very clean and good cosmetic condition.,Works well wall charger was no good. 😥,Iphone 12, very good condition, I am satisfied,Awesome item great price awesome Ebayer AAA+++!!!,In great shape and even better than expected, thank you!"
2.56483E+11,Samsung Galaxy S22 Ultra 256GB S908U Unlocked - Excellent,"Phone arrived with no visible damage, it looked almost brand new. There was a little dirt around the outside of the camera lenses, but otherwise completely clean. It was a breeze to set up with my carrier, boost mobile. Battery tends to run out faster than I like, but I bought a battery case to help with that. Overall I'm extremely happy with the phone, especially for the price. Highly recommend this seller!,Im definitely not one to leave reviews but was literally impressed. Jaw dropped. Literally flawless. Not a scratch on the screen. I looked hard under light for 5 min and could not find a single scratch. 100% satisfied and would recommend to anyone you won't be disappointed. $487 is a insane deal for this condition. Customer service is above and beyond A+ from me. Definitely coming back again for my next,This is my 1st purchase of a refurbished phone. I am pleased with its appearance. The seems to be working as it should. I have only had it for 3 days. It is sleek, lightweight and a nice looking phone. Just as seller described it appears to be in excellent condition.,The item arrived in perfect conditions. However, I ordered a burgundy color and received a black one. Other than that and the fact that the phone had a screen protector that didn't fit the phone, all was great, would recommend. First week and everything going smooth.,Excellent condition phone no issues and arrived with cable and Sim removal tool with wall outlet plug in a secure box,Phone works perfectly! It was almost brand new and it arrived super quick! Thank you!,This is the third time I have purchased a phone for my family from this company . they are the best in this work, High quality and fast delivery . They are number one, No issues with the device and all information are true,l recommend that you order from them with your eyes closed.,Phone was in amazing new - like condition. Works as it should and shipping was fast!,Works great and looks brand new. No issues fast delivery. 10/10,It's a 10/10. Fluid, clean and in excellent cosmetic condition. I'll recommend this seller."
1.94521E+11,NEW UNLOCKED SAMSUNG GALAXY S20+ PLUS 5G SM-G986U 128GB BLACK GRAY GSM+CDMA,"Package arrived quickly, as stated, NIB. Now up and running. This specific phone can use the new eSIMs. No more chips! Very happy with it. I hope it lasts my wife more than 2 years. Box was crushed on one corner, but the phone itself was fine.,Seller was great, the S20+ I received was new and unlocked but had Verizon bloatware on it that could not be removed, nor would the phone charge. Seller was easy to deal with and my refund was fast and easy. I bought a different S20+ elsewhere and had no issues.,Exactly as described - brand new, totally spotless and worked right out of the box. Exactly what we were looking for. Items arrived well packaged and quickly. Thank you so much!,Exactly as described - brand new, totally spotless and worked right out of the box. Exactly what we were looking for. Items arrived well packaged and quickly. Thank you so much!,Was bought for the wife and she loves the phone. Battery life is good and phone is working as expected for a new phone. Item as described and lightning fast shipping. Thx you,Yes, that was definitely brand new. Of course, it works without a problem and is well written.,True to item description by seller. New, unlocked, unused. Great phone! Thank you!,Upon receiving the phone, I found that the battery could not be fully charged. After contacting the seller, the seller responded quickly and agreed to pay the repair fee. I sent the phone to the Samsung Service Center for battery replacement, and the problem has been solved. Thank you for the seller s active handling and good service attitude.,Exactly as described. New in Box. Still had the protective covers over the screen and the back. Set it up and it is working as it should. Still optimizing it since the battery seems to still be learning its usage. It comes just like every other new Samsung phone I have gotten in the past but at a much better price. I always stay a gen or two behind. Much better deals that way and this seller does what they say. Thanks for the great deal.,The shipping service was excellent, I really like the device. The problem is that the battery drains at a rate that you wouldn't expect to happen with a new phone."
1.75472E+11,Original Unlocked LG Ice Cream Smart F440 F440L 1GB RAM 8GB ROM Flip Phone,"Delivery was so quick. Only around 9 days to Australia. Had to use apk to download facebook lite and a very old version of spotify. Data and sim performance is good as well. And seller is very responsive!,The Korean model was advertised, but I got the American model instead. Does not look like the picture, but it's still cute I guess. It's kind of a salmon-y pink instead of a cool pink btw, which was kind of a let down. It also can't really download anything which is disappointing. It's basically as good as a digital camera that happens to have a clock, but I still like it. I am disappointed with how it looked because I was expecting a different model. But it is cute!,Came quickly, seller was extremely kind, product as described,It’s the refurbished version but it is still beautiful and works perfectly! Thank you!,Seller communicated well, products were just like described in the description, everything is super well with the product!,The first few weeks everything seemed totally fine. But since days it suddently stopped turning on. It only shows the charging screen and doesn't charge beside bust being stuck at 1% sadly I had some actually nice pictures and videos on it... they are now lost I guess... Shipping itself was pretty pretty fast which was nice,Vers bad mobile only china language il bad not works its a bien scam im not happy,Item arrived very quick and phone works well! Thank you so much.,Can’t make calls or texts in U.S . unfortunately since it doesn’t have an IMEI number. Phone works fine with everything else on wifi. Great communication with seller! So the only problem is on me since i didn’t read enough to see if it would work. It’s a cute phone regardless. Thanks :),Fast shipping for international. A +"
1.56104E+11,Lot of Original iPhone 2G 1st Gen 4GB 8GB 16GB mobile phone,"Rocked up 14 days before expected . Extremely pleased with that . Packaged well , sealed in bubble wrap. Only problem was the battery had absolutely cacked it, and the back was scuffed to the point the camera is a little blurry when compared to others. All in all 9/10,i got them they turn on and seem to have an honest battery life only problem is some of the dial pad doesn’t work on one of them and I don’t know if I will ever get to unlock them i don’t recommend if you just want an old gen phone for fun. the whole shipping and waiting experience was exciting because it came from overseas so I am satisfied I got something that works at least.,Arrived, Well Packaged and very good Condition for a used phone. Delighted!! 5 Stars.,Very cooperative, gave proper refund when listing was mixed up. Good interaction, fast shipping.,Terrible condition, took too long, I don't think it's work buying it. Hard pass on it if you're considering in buying one.,👍,빠른 답변 그리고 엄청 친절해요!,Top,智慧型手機 可以用，但就我支付的價格而言，我期望有一個稍微好一點的智慧型手機，但沒關係，這個遺物是一部 iphone 2g，進入了我的收藏。,A++ highly recommended"
2.75428E+11,2024 Factory Unlocked Android Cheap Cell Phone Smartphone Dual SIM USA Quad Core,"Fast shipping, good value. This is the 2nd such phone I have purchased. I used it in the Philippines and it worked well. Planning to go back, this time with my wife so I bought one for her. The first one had a pastel blue housing, this one has a flat black housing. Perfect, we won't get them confused. My wife said she wished it had a purple housing though, but you don't get a color choice when you order. Good product! Thanks!,This has to be one of the best deals that I've gotten in a long time ,I was worried that it wasn't going to work with my carrier (Telus )but it worked awsome well constructed and came with extra screen covers ,a plist bump case along with a charging cable and a stand for the low price of 58 us all I got to say is WOW,Excellent seller. Fast shipping. Beautiful phone. Unfortunately, the phone wasn't compatible with my Mint service (they use T-Mobile network). Didn't like returning the phone, but this isn't the sellers fault.,An excellent working device with the necessary features required of performing to the task. On a scale of 1- 10 I rate this device with a 10.,Hey these phones are cheap but look nice just got them not certain how they work but quick shipping thanks.,It's a great cost effective phone, and 2 of them shipped within a week. I have a successful connection (with a physical sim card) to Mint mobile using them.,Very nice phone just as advertised. I would purchase for a child first phone because it's a little slow and out dated for the more savy users but all - n - all I am really pleased with this purchase.,Appears well constructed and slim. Looks good. I bought it as a gift.,Very nice seller, the item was in good condition. love it.,Did not have the big storage I had planned needs SD CARD but still a good phone for the money!"
2.0433E+11,NEW UNLOCKED SAMSUNG GALAXY S22+ PLUS 5G SM-S906U ALL COLORS AND MEMORY GSM+CDMA,"My Pink Gold Samsung Galaxy S22+ was in an unsealed box with all the original contents. I doubt it's brand-new but it looks great and I had no trouble activating it with Verizon. I bought this because I regrettably traded in my own for the 24+ and it felt like a downgrade. From how boring it looked to how poorly it performed, I knew I made a mistake. My heart is grateful to have found a beautiful pink gold 22+ again at such a good price, even though it's not the 256G version I sadly traded in.,I have ordered from this store before and been very satisfied, so when my phone broke, I ordered a replacement. As it turns out, the battery in the new one would not hold its charge and 4 hrs after I contacted the store, I got an offer to replace or refund my purchase. I purchased a different one, after several emails to seller, and received my new phone in 1 1/2 days. The new phone, while very new, is working perfect!,works like it should. good price.,Excellent, fast shipping, excellent phone, Galaxy s22+ . This one was a gift but soon I'll buy one for myself 👍,Phone still had all the protective plastic on it from the factory. Legit brand new. Works great! Fast delivery! I'm super satisfied!,Cell phone received exactly as described. Unlocked, and in new and perfect condition. Received it right on time. Thank you, C.,Fast delivery and nice phone as described.,This is tge first ti.e ordering a phone from an Ebay seller. I received my phone the next day. It was exactly like it was described. Very nice phone!,Extremely fast shipping. The phone is flawless definitely believe the ""new"" description. Came with everything it said it did. It was a Christmas gift so it's only been in use for a day but everything seems to be working as it should so far. Great seller. Thank you!,Item as described. Fast response after order was placed (much appreciated). Fast shipping. Good packaging. Excellent seller."
1.95547E+11,NEW UNLOCKED SAMSUNG GALAXY NOTE 20 5G SM-N981U 128GB ALL COLORS/MEMORY GSM+CDMA,"Phone came as described, new, with a cord and charger. Very fast shipping. I've been using it for a few weeks now and everything seems to be running fine, although I've had a few times were the touch screen seems laggy and I've had to turn it on and off. Maybe just needs an update.,Phone was as described, brand new with original accessories. Great phone for a great price.,The phone came brand new as stated. Bigger than my old note 10, this note 20 has a 6.7 screen and, I love everything about it. It was shipped and received as stated by seller. A SUPER thumbs up for this seller. I will definitely use them again for my next upgrade.,Parece que el celular salió defectuoso de pronto la pantalla dejó de funcionar lo positivo es que tube un rembolso completo y el embio de regreso gratis,Phone appears new as described. As an upgrade from my note 9, I'm enjoying the added features without learning a whole new phone. I've noticed a couple little glitches though. One being that sometimes the screen goes dim and to get it back normal, I have to close it down and reopen the screen. So far it's a good purchase.,Phone arrived in excellent condition. Thanks so much for putting it up for sale. My son was looking for this for a long time so I could update my old Samsung Galaxy and was pleasantly surprised to find this at such a good price.,I'll admit I was a bit skeptical about it being a new Note 20. It came in all original packing, had the stylus, new factory charger, & had the factory protective screen covering. I had a Note 20 prior that got damaged. Everything transfered & life is good again.,A++ Seller. Phones came fast, took awhile for us to get activated. The phones are brand new, and a very good price. Working great.,I ordered item on 2/8 and received it on 2/10. Phone is in excellent condition and works just fine. Five stars!,It was not New phone, and it was not sealed. I think the screen has been changed too. I don't recommend."
2.56166E+11,Google Pixel 7 Pro 128GB Unlocked - Excellent,"El teléfono está en excelente estado como lo indica la publicación del vendedor, no tiene ningún rasguño ni marca de desgaste, rinde perfecto. Es prácticamente nuevo, lo único negativo fue que demoro bastante en llegar, aunque también se metió de por medio el paro aquí en el país, y que el cargador es bastante malo (pero eso ya lo deja claro el vendedor). Estoy MUY satisfecho y contento con mi compra, lo recomiendo 100%... Por si a alguno le interesa demoro 23 días en llegar a Santa Marta.,Item arrived in time and as shown in the description. The phone came with 89 charge cycles, you can barely see the scratches, came with a generic charger and a generic cable all working good 👍 amongst the big refurbishers in ebay cellfee delivered as promised.,El dispositivo está en excelentes condiciones, eso sí vino con un pequeño raspado en las cámaras aparte de eso nada más.. así que estoy feliz con mi compra,So far, so good! Phone looks brand new! Thanks for the fast shipping.,Everything works great, pixel 7 pro was in mint condition, packaging was great and delivered very fast.,Amazingly quick ship. So far. Had the phone for a few hours, it isn't amazing shape and works very well,Perfect condition and definitely great value for money,Item as described. Looks new and works fine.,The phone arrive in 2 days and in perfect condition, with a screen protector on and i gotta say really looks amazing!,Excellent phone and love the prompt shipping and delivery - The phone, true to its description, didn't have an iota of scratch on it. Excellent seller - 10/10 would recommend"
1.8572E+11,NEW Samsung Galaxy S20 FE 5G SM-G781U 128GB Fully Unlocked GSM+CDMA All Carriers,"Great ship time, so far I'm loving the phone! Excellent price, easy to use. Thought maybe the quality due to the price, might not be as good as a more expensive one but I'm not disappointed It's working well for me and that's what I needed.,On time. As described. In mint condition. Did factory reset prior to setting it up and it works fine. Unfortunately, this model doesn't allow expanded memory. No sticker on box with EMEI or SN. Pin key was loose in box. Charges fast. Waiting on screen protector and case. Pleased.,The phone came quickly and in perfect condition in original packaging. I have Boost Mobile and it was basically as easy and transferring the data and taking my sim card from my old phone and putting it in this one. I love getting exacting what I needed. Thank you for selling me a completely unlocked phone. A++ seller.,Samsung S20 FE arrived through the mail in perfect condition. Brand new and unlocked and described. Works with mint mobile. Definitely recommend.,The phone has a really good camera, the screen it's so beautiful. This unit came with a problem with fingerprint but the store solved it quickly. 100% recommended,Item came brand new in box as stated. Very good phone but I am unsure how good battery life really is. Also for some reason my data is super slow on tmobile.,Pretty In Pink... The Phone Is Working Great,I appreciate the fact that the phone was shipped in a timely manner. It's just what I ordered (its slimline design and color) and suits my needs.,Really love this phone, for the price can't beat it. Works great and camera is great 👍,Came brand new! Arrived as promised.. worked perfect easy to set up ! Thank you"
2.56093E+11,In-Box Samsung Galaxy S21+ PLUS 5G 128GB / 256GB SM-G996U UNLOCKED - EXCELLENT,"Vast upgrade from s9+. Easy to use. Little different look, same functionality and location for tools on phone.,This phone is exactly as described. Runs great none to very little makes. Came earlier than expected. And unlocked to all carriers. I do not use the main carriers. I have total by version and it worked. I will definitely be saving this seller for future purchases.,Muy mal la tapa del teléfono no es la original es más venia levantada se nota que es recién puesta. La funcionalidad del teléfono si es buena pero así como lo veo no le puede caer agua mucho menos sumergirse puesto que son resistentes al agua pero así no.,Great seller. Quick to answer inquiries. Fast delivery. Item is in excellent condition. One of the best prices I found. Thanks!,The product is good, it is exactly the way it is described by the seller. It's neat, and came with the Samsung type c charger (without the head) in a box and manual. The seller responded to my messages pretty quick and profer solutions. I will definitely recommend this seller,Timely shipping, reasonable price. The phone is in great condition as far as I can tell. It is Verizon unlocked. Will provide any updates if I notice anything unusual about it.,He sent it out as soon as I paid came in perfect condition started right up put my SIM card in it activated it right away not one problem with it since love the phone definitely would recommend anybody looking for a phone to use him,Phone works great.,works as it should very nice thanks,Good item, good price, good merchant."
2.76345E+11,Motorola Moto G Stylus 2023 - Unlocked,"Researched the item . Compared offerings from several sellers. This here, was the cheapest at the time. even better was fast shipping. Overall, it was a smooth transaction. Item came in as described. New. UNLOCKED. I have had bad experiences where sellers say unlocked but it's not. . I inserted SIM. Everything is in working condition. Came with charger, screen protector and case. Saving this seller. Pictures are great. I am still playing around with it. Thank you.,Excellent product just like the description. It’s brand new and looks and works super great. I’m very pleased with it.,I’m giving this seller a 5 because this phone was new, shipped fast, and was unlocked. However I had to return the phone because my carrier wasn’t compatible even though the phone was unlocked. I didn’t realize that even if a phone is unlocked you still may not be able to use it with your carrier. I did return the phone for a full refund since I couldn’t use it. But this seller was easy to work with and I do appreciate that.,Came late but unstandable because I live outside of USA. As described brand new. Definitely recommend.,Fast shipping and phone looks in new condition. Like that it already has a screen saver and cover,As described, working great in Mexico telcel Ty,Good Price for the exact phone I wanted. Came with a basic case and screen protector. No issues.,Excelente me llego a tiempo y antes de lo imprevisto funcionando al 100 por ciento me encanto,Works great! Fast shipping too, thank you!,Excellent seller the phone arrives brand new and UNLOCKED as advertised. Thank you very much!"
1.26245E+11,Sealed Grade A+Apple iPhone 4s 32GB Black/White Fully Unlocked(any carrier)3.5'',"This is an iPhone 4s. This specific model of iPhone uses a 2.5 GHz network instead of 5 GHz networks. This iPhone model was the last iPhone model to have 2.5 GHz WiFi. Easily jailbreak it to turn it in to basically what ever you need a media device for.,excellent seamless buy, nice phone works good,Nice phone is well packaged!,Nice phones!,As described, very nicely packaged, sealed and with great looking accessories,Good,$50 for collection,Everything went well, good seller 👍,Phone works but has broken home button but did come with box and accessory’s and was iOS 6.1.3,Awesome Thank you"
2.76499E+11,Google Pixel 6 | 6a | 6 Pro - 128GB - Unlocked Verizon AT&T T-Mobile Xfinity,"Quick response, fast delivery, and good quality. Thank you very much!,Thank you ! Super fast delivery, great looking phone,this was an open box item, but everything was perfect without a scratch and flawless. It was repackaged into another box. Nicely done. ￼,Excellent delivery and product, very well described.,Fast shipping! Great seller!,Great fast shipping, great communication, arrived as expected. Thank you!!,Got here quick and on time,Excellent,perfect.thank you,good to deal with"
1.45754E+11,New Sealed Apple iPhone SE 3rd Gen 2022 5G (Unlocked Worldwide) 64GB/128GB/256GB,"Everything seem to be in working order however, the item was not sealed. You could see where somebody had taken some type of razor blade and opened it and tried to seal it back up. I have thoroughly tested the phone. There were a few fingerprints in places that shouldn’t have fingerprints for being unopened. I had Apple do a remote check on it. Everything seem to be OK I wouldn’t advertise something is sealed when it wasn’t. The shipping package was not tampered with just the apple seals.,I was a little reluctant to spend that much with, ""some guy"" on Ebay but it's excellent! Brand new as advertised, had my old phone nearby, turned it on, it saw the new phone and it asked me if I wanted to transfer my stuff. Botta Boom and all my stuff move to the new phone. I love Apple products. Super happy, would buy again from this seller.,So far so good. Phone arrived on time and in great condition. Setting up today perhaps more later!,Product is exactly as described, a brand new iPhone 2022 SE in its original box, and shipping was safe and prompt. As of leaving this feedback I haven't had time to configure it yet, but I feel it will work just fine.,It looks great, not set up yet. Four day shipping.,The phone was sealed new in box with proper Apple items. Great price!,So far, Everything looks and works good!,Open box, excellent condition.,Quick shipping. Great item. Thanks!!,A+++++ Sealed new phone and works fine!"
1.26245E+11,Sealed Grade A+Apple iPhone 4s 32GB Black/White Fully Unlocked(any carrier)3.5'',"This is an iPhone 4s. This specific model of iPhone uses a 2.5 GHz network instead of 5 GHz networks. This iPhone model was the last iPhone model to have 2.5 GHz WiFi. Easily jailbreak it to turn it in to basically what ever you need a media device for.,excellent seamless buy, nice phone works good,Nice phone is well packaged!,Nice phones!,As described, very nicely packaged, sealed and with great looking accessories,Good,$50 for collection,Everything went well, good seller 👍,Phone works but has broken home button but did come with box and accessory’s and was iOS 6.1.3,Awesome Thank you"
1.86577E+11,Google Pixel 7a | 7 | 7 Pro - 128GB 256GB 512GB - Unlocked - Smartphone,"Small crack on the screen upon arrival, but it MAY just be on the screen protector. I would have to remove it to check, and it's really not very noticeable unless the screen is off. Arrived quickly with intact packaging. Phone worked immediately with no issues during setup (Using Visible Wireless eSIM) So far, so good!,Perfect purchase - competitive price, shipped promptly, arrived on-tme in perfect condition, functions peprfectly. No issues. Recommend vendor Ideal Mobile.,Pristine condition! I received the phone quickly and it worked immediately after putting in the SIM card for Mint Mobile. Don’t hesitate to buy from this seller, thanks!,Product arrived and looks great, clean, functional. Paid for faster shipping, item was sent out quickly and arrived quickly. smooth transaction!! Thank you!,Me gustó el teléfono está como nuevo, pero tiene una pequeña condición en la pantalla, solo se ve cuando tiene colores fuerte rosa y violeta,This was a birthday gift for my daughter. She loves it. It works perfectly. Quick shipping. Great Ebay experience. Thank you.,Shipped fast, great condition, works like new,Seller was on the ball and helpful when I had a challenge. I would buy from them again. The quality of the phone I got was pristine. Not sure it was ever used.,The description says very good but under the pre installed screen protector there is a really big scratch on the screen it not very visible unless you are viewing white backgrounds. This should have been marked good in my op. Not very good. Other than that phone is fine and works as it should.,Beautifully refurbished with a new screen protector. Boxed and packaged well. Worked first time A++++ seller"
3.8524E+11,Original Nokia 3310 Blue Unlocked 2G GSM 900/1800 Cellular Phone 1 Year WARRANTY,"Arrived before the estimate, and I got a good product, working perfectly.,Really loved the item. A very nicelly refurbished NOKIA phone in perfect working order.,The phone is awesome, thank you for shipping.,I luv the old school phone bought it to use as a second phone and to tease my son told him it was his new phone he didn’t think it was as funny as I did 🤣,Shipped on time, great communication, packaged well, will gladly buy from again,Excellent service. The wrong phone-model was sent by misstake, but after a very short correspondence the correct phone was sent and no extra charges at all and the wrong one i could keep, no extra charges either. Over all the entire debackle took roughly three weeks from buy-to-delievery and i'm very pleased with the result. Phone works fine and looks good. Would recommend this buyer for sure.,Great seller!,good,A+ super ebayer,Phone is in great condition,everything working +fast shipping.Recomend it,definitely"
2.66663E+11,Apple iPhone 11 - 64GB | 128GB (Unlocked) A2111 (CDMA + GSM) Smartphone,"Phone works great and was like new. No issues to report and very pleased with this purchase. ⭐️⭐️⭐️⭐️⭐️ seller!,Every good product. It looks almost new, and I received it with a battery capacity of 81%. Highly recommended.,The phone locks and acts like a brand new phone. My son loves it!,Great product.Fast shipping.,As described, it arrived faster than expected. My father loves it,Wouldn’t work as it was supposed to as it kept locking up. The seller provided some advice but for the price I expected better quality,Good transaction. Nice phone. TY,Item exactly as described. Good communication and fast delivery.,Product described accurately.,Item was as described."
2.85672E+11,Tracfone Nokia C300 + 1 Year of Service with 1500 MIN/1500 Text/1500MB (Locked),"Like it.easy to use.good price .pretty phone,Easy activation and phone as described.,Very fast delivery and phone is perfect,Excellent deal and quality phone and fast shipping, i always shop here for Tracfones.,New phone with minutes. Happy with phone!,great product great price and fast shipping i would buy again,bargin and works great,good condition and shipping time. thanks so much.,Best phone & service bundle in the world. I buy two phone & service bundle every year from this seller. Amazing value. Fantastic seller.,Nice phone, even better doing business with you,thank you."
3.04601E+11,Apple iPhone 13 128GB Factory Unlocked AT&T T-Mobile Verizon Very Good Condition,"Phone arrived safe and undamaged . No scratches on case or screen. Easy to set up with ESIM. Phone has notification that display is not recognized from Apple BUT I haven't had any issues so far. Just waiting for this notification to go away. I feel I got a fair deal .,Fast shipping speed! It says its in very good condition BUT its actually in EXCELLENT condition, works absolutely perfect! This was such a smooth transaction and such great shape for such a great price! My daughter will be so happy to reciever this phone as her gift.....❤️,iphone looks excellent, no scratches or anything. phone works well. i have bought from this seller before and never failed me. thanks! AAA+ seller,Phone arrived quickly as advertised, was well packaged, and was in very good condition as advertised. So far it has been working well. Battery condition is 84%. Battery advertised as at least 80% so it meets that but I was hoping for a higher number. Based on my experience so far I would buy again from this seller.,Item was just as described. Phone works just fine and is in very good condition,The iPhone indicated that the battery was not original and that the screen had been replaced as well. But the equipment works very well, good purchase.,It came as described. Good batery and just a tiny scratch at one of the butons. Other than that, almost new.,fast shipping! one of the phones had unknown screen and unknown battery. not sure if I'll get more from this seller unless this information is specified. but excellent condition on the outside.,Great iPhone! Beautiful and works great with great battery health!,Shipped immediately. Phone was in perfect condition! Works great. Would buy again."
